[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/5/2025 11:48:39 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 2:29:48 PM	1	2	TN	0.000	-0.00410	NPOC:-0.2058mg/L TN:0.00529mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 2:33:58 PM	1	3	TN	0.1430	0.00984	NPOC:-0.2058mg/L TN:0.00529mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 2:40:19 PM	1	4	TN	0.1462	0.01015	NPOC:-0.2058mg/L TN:0.00529mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 2:48:36 PM	1	1	NPOC	0.4883	-0.3276	NPOC:-0.2994mg/L TN:0.03287mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 2:52:30 PM	1	2	NPOC	1.080	-0.2132	NPOC:-0.2994mg/L TN:0.03287mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 2:56:24 PM	1	3	NPOC	0.7803	-0.2712	NPOC:-0.2994mg/L TN:0.03287mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 2:48:36 PM	1	1	TN	0.4567	0.04041	NPOC:-0.2994mg/L TN:0.03287mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 2:52:30 PM	1	2	TN	0.1052	0.00615	NPOC:-0.2994mg/L TN:0.03287mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 2:56:24 PM	1	3	TN	1.129	0.1059	NPOC:-0.2994mg/L TN:0.03287mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:02:11 PM	1	4	TN	0.9327	0.08680	NPOC:-0.2994mg/L TN:0.03287mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:05:33 PM	1	5	TN	0.5761	0.05205	NPOC:-0.2994mg/L TN:0.03287mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 3:14:58 PM	1	1	NPOC	5.006	0.5453	NPOC:0.5993mg/L TN:0.9911mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 3:18:47 PM	1	2	NPOC	6.983	0.9273	NPOC:0.5993mg/L TN:0.9911mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 3:22:36 PM	1	3	NPOC	5.565	0.6533	NPOC:0.5993mg/L TN:0.9911mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:14:58 PM	1	1	TN	9.892	0.9600	NPOC:0.5993mg/L TN:0.9911mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:18:47 PM	1	2	TN	10.50	1.019	NPOC:0.5993mg/L TN:0.9911mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:22:36 PM	1	3	TN	10.24	0.9939	NPOC:0.5993mg/L TN:0.9911mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:29:35 PM	1	4	TN	0.9958	0.09295	NPOC:0.5993mg/L TN:0.9911mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:33:00 PM	1	5	TN	0.5513	0.04963	NPOC:0.5993mg/L TN:0.9911mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 3:41:15 PM	1	1	NPOC	0.8286	-0.2618	NPOC:-0.2124mg/L TN:0.00207mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 3:45:04 PM	1	2	NPOC	1.011	-0.2266	NPOC:-0.2124mg/L TN:0.00207mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 3:49:01 PM	1	3	NPOC	1.158	-0.1982	NPOC:-0.2124mg/L TN:0.00207mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:41:15 PM	1	1	TN	0.000	-0.00410	NPOC:-0.2124mg/L TN:0.00207mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:45:04 PM	1	2	TN	0.1899	0.01441	NPOC:-0.2124mg/L TN:0.00207mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:49:01 PM	1	3	TN	0.3284	0.02791	NPOC:-0.2124mg/L TN:0.00207mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:55:03 PM	1	4	TN	0.8600	0.07972	NPOC:-0.2124mg/L TN:0.00207mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 3:58:21 PM	1	5	TN	0.000	-0.00410	NPOC:-0.2124mg/L TN:0.00207mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 4:06:32 PM	1	1	NPOC	0.2893	-0.3660	NPOC:-0.2018mg/L TN:0.05687mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 4:10:54 PM	1	2	NPOC	1.097	-0.2100	NPOC:-0.2018mg/L TN:0.05687mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 4:14:48 PM	1	3	NPOC	1.181	-0.1937	NPOC:-0.2018mg/L TN:0.05687mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 4:06:32 PM	1	1	TN	0.6431	0.05858	NPOC:-0.2018mg/L TN:0.05687mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 4:10:54 PM	1	2	TN	0.7787	0.07179	NPOC:-0.2018mg/L TN:0.05687mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 4:14:48 PM	1	3	TN	0.4548	0.04023	NPOC:-0.2018mg/L TN:0.05687mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 4:20:35 PM	1	4	TN	0.1329	0.00885	NPOC:-0.2018mg/L TN:0.05687mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 4:24:26 PM	1	5	TN	0.1575	0.01125	NPOC:-0.2018mg/L TN:0.05687mg/L	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 4:34:48 PM	1	1	NPOC	1.428	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 4:38:37 PM	1	2	NPOC	1.479	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 4:42:26 PM	1	3	NPOC	1.061	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 4:46:15 PM	1	4	NPOC	1.096	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 4:50:04 PM	1	5	NPOC	0.5211	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:01:35 PM	2	1	NPOC	3.569	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:05:25 PM	2	2	NPOC	3.446	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:09:18 PM	2	3	NPOC	4.004	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:13:11 PM	2	4	NPOC	3.159	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:17:04 PM	2	5	NPOC	3.263	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:27:52 PM	3	1	NPOC	5.605	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:31:45 PM	3	2	NPOC	6.193	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:35:34 PM	3	3	NPOC	5.853	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:39:23 PM	3	4	NPOC	5.739	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:43:12 PM	3	5	NPOC	0.8293	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:54:40 PM	4	1	NPOC	23.04	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 5:58:33 PM	4	2	NPOC	22.99	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:02:26 PM	4	3	NPOC	22.58	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:13:14 PM	5	1	NPOC	44.96	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:17:03 PM	5	2	NPOC	44.38	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:20:52 PM	5	3	NPOC	44.43	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:32:53 PM	6	1	NPOC	229.6	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:36:56 PM	6	2	NPOC	227.3	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:40:59 PM	6	3	NPOC	226.6	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:52:58 PM	7	1	NPOC	365.5	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 6:57:06 PM	7	2	NPOC	370.1	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 7:01:01 PM	7	3	NPOC	361.1	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 7:12:34 PM	8	1	NPOC	463.8	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 7:16:34 PM	8	2	NPOC	459.2	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250603.2025_06_03_16_24_27.cal		1.00		6/3/2025 7:20:30 PM	8	3	NPOC	454.8	100.0	 	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 7:29:11 PM	1	1	NPOC	6.691	0.8709	NPOC:-0.1676mg/L TN:-0.00214mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 7:33:00 PM	1	2	NPOC	1.728	-0.08805	NPOC:-0.1676mg/L TN:-0.00214mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250524.2025_05_25_23_58_51.cal	1.00		6/3/2025 7:37:25 PM	1	3	NPOC	0.9048	-0.2471	NPOC:-0.1676mg/L TN:-0.00214mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 7:29:11 PM	1	1	TN	0.03160	-0.00102	NPOC:-0.1676mg/L TN:-0.00214mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 7:33:00 PM	1	2	TN	0.02870	-0.00130	NPOC:-0.1676mg/L TN:-0.00214mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 7:37:25 PM	1	3	TN	1.091	0.1022	NPOC:-0.1676mg/L TN:-0.00214mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250524.2025_05_26_02_40_50.cal	1.00		6/3/2025 7:43:12 PM	1	4	TN	0.000	-0.00410	NPOC:-0.1676mg/L TN:-0.00214mg/L	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 7:49:26 PM	1	1	TN	1.728	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 7:53:41 PM	1	2	TN	0.6817	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 7:57:40 PM	1	3	TN	0.7629	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 8:01:47 PM	1	4	TN	0.2546	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 8:05:41 PM	1	5	TN	0.4514	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 8:14:15 PM	2	1	TN	2.432	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 8:18:24 PM	2	2	TN	2.112	0.2500	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 8:22:09 PM	2	3	TN	2.321	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250603.2025_06_03_19_43_12.cal		1.00		6/3/2025 8:25:54 PM	2	4	TN	2.416	0.2500	 	0	50	
