[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	7/9/2025 8:51:49 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 10:42:46 AM	1	1	NPOC	10.98	-3.103	NPOC:-3.273mg/L TN:-0.1273mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 10:47:37 AM	1	2	NPOC	9.832	-3.397	NPOC:-3.273mg/L TN:-0.1273mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 10:51:30 AM	1	3	NPOC	10.14	-3.318	NPOC:-3.273mg/L TN:-0.1273mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 10:56:35 AM	1	4	NPOC	8.676	-3.692	NPOC:-3.273mg/L TN:-0.1273mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:00:22 AM	1	5	NPOC	8.636	-3.702	NPOC:-3.273mg/L TN:-0.1273mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 10:42:46 AM	1	1	TN	0.5364	-0.08920	NPOC:-3.273mg/L TN:-0.1273mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 10:47:37 AM	1	2	TN	0.000	-0.1464	NPOC:-3.273mg/L TN:-0.1273mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 10:51:30 AM	1	3	TN	0.000	-0.1464	NPOC:-3.273mg/L TN:-0.1273mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 10:56:35 AM	1	4	TN	1.233	-0.01488	NPOC:-3.273mg/L TN:-0.1273mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:00:22 AM	1	5	TN	0.5776	-0.08480	NPOC:-3.273mg/L TN:-0.1273mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:10:40 AM	1	1	NPOC	206.7	46.89	NPOC:46.27mg/L TN:2.003mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:14:46 AM	1	2	NPOC	205.0	46.45	NPOC:46.27mg/L TN:2.003mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:18:49 AM	1	3	NPOC	201.1	45.46	NPOC:46.27mg/L TN:2.003mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:10:40 AM	1	1	TN	21.01	2.095	NPOC:46.27mg/L TN:2.003mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:14:46 AM	1	2	TN	19.58	1.942	NPOC:46.27mg/L TN:2.003mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:18:49 AM	1	3	TN	19.85	1.971	NPOC:46.27mg/L TN:2.003mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:24:47 AM	1	4	TN	0.3454	-0.1096	NPOC:46.27mg/L TN:2.003mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:28:39 AM	1	5	TN	0.3714	-0.1068	NPOC:46.27mg/L TN:2.003mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:36:51 AM	1	1	NPOC	11.49	-2.973	NPOC:-3.472mg/L TN:-0.1261mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:40:38 AM	1	2	NPOC	8.876	-3.641	NPOC:-3.472mg/L TN:-0.1261mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:44:36 AM	1	3	NPOC	10.15	-3.315	NPOC:-3.472mg/L TN:-0.1261mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:48:27 AM	1	4	NPOC	9.581	-3.461	NPOC:-3.472mg/L TN:-0.1261mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 11:52:14 AM	1	5	NPOC	7.976	-3.871	NPOC:-3.472mg/L TN:-0.1261mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:36:51 AM	1	1	TN	0.2800	-0.1166	NPOC:-3.472mg/L TN:-0.1261mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:40:38 AM	1	2	TN	0.4434	-0.09912	NPOC:-3.472mg/L TN:-0.1261mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:44:36 AM	1	3	TN	0.1698	-0.1283	NPOC:-3.472mg/L TN:-0.1261mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 11:48:27 AM	1	4	TN	0.1207	-0.1335	NPOC:-3.472mg/L TN:-0.1261mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 12:00:20 PM	1	1	NPOC	8.998	-3.610	NPOC:-3.656mg/L TN:-0.1180mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 12:04:07 PM	1	2	NPOC	8.000	-3.865	NPOC:-3.656mg/L TN:-0.1180mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 12:08:16 PM	1	3	NPOC	8.884	-3.639	NPOC:-3.656mg/L TN:-0.1180mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 12:12:03 PM	1	4	NPOC	8.325	-3.782	NPOC:-3.656mg/L TN:-0.1180mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 12:15:52 PM	1	5	NPOC	8.565	-3.720	NPOC:-3.656mg/L TN:-0.1180mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 12:00:20 PM	1	1	TN	0.2657	-0.1181	NPOC:-3.656mg/L TN:-0.1180mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 12:04:07 PM	1	2	TN	0.02320	-0.1439	NPOC:-3.656mg/L TN:-0.1180mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 12:08:16 PM	1	3	TN	0.6638	-0.07561	NPOC:-3.656mg/L TN:-0.1180mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 12:12:03 PM	1	4	TN	0.3529	-0.1088	NPOC:-3.656mg/L TN:-0.1180mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 12:15:52 PM	1	5	TN	0.1816	-0.1270	NPOC:-3.656mg/L TN:-0.1180mg/L	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:25:14 PM	1	1	NPOC	8.994	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:29:16 PM	1	2	NPOC	8.370	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:33:23 PM	1	3	NPOC	8.606	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:37:12 PM	1	4	NPOC	7.736	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:41:01 PM	1	5	NPOC	1.180	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:51:54 PM	2	1	NPOC	14.06	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:55:43 PM	2	2	NPOC	12.45	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 12:59:32 PM	2	3	NPOC	12.09	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:03:21 PM	2	4	NPOC	12.36	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:13:13 PM	3	1	NPOC	17.29	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:17:02 PM	3	2	NPOC	16.75	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:20:51 PM	3	3	NPOC	16.10	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:24:39 PM	3	4	NPOC	16.10	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:28:28 PM	3	5	NPOC	0.6895	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:38:59 PM	4	1	NPOC	29.93	5.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:42:48 PM	4	2	NPOC	28.44	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:46:37 PM	4	3	NPOC	28.12	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 1:50:34 PM	4	4	NPOC	28.88	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:00:58 PM	5	1	NPOC	50.67	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:04:49 PM	5	2	NPOC	49.12	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:09:05 PM	5	3	NPOC	49.15	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:20:15 PM	6	1	NPOC	209.6	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:24:18 PM	6	2	NPOC	209.3	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:28:17 PM	6	3	NPOC	209.7	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:39:43 PM	7	1	NPOC	362.2	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:43:54 PM	7	2	NPOC	357.5	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:47:58 PM	7	3	NPOC	363.0	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 2:58:43 PM	8	1	NPOC	417.3	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 3:02:48 PM	8	2	NPOC	415.7	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250204.2025_02_04_12_15_52.cal		1.00		2/4/2025 3:06:41 PM	8	3	NPOC	417.3	100.0	 	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 4:54:24 PM	1	1	NPOC	8.661	-3.696	NPOC:-4.382mg/L TN:-0.1456mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 4:58:11 PM	1	2	NPOC	7.581	-3.972	NPOC:-4.382mg/L TN:-0.1456mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 5:01:58 PM	1	3	NPOC	6.365	-4.282	NPOC:-4.382mg/L TN:-0.1456mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 5:05:46 PM	1	4	NPOC	6.016	-4.371	NPOC:-4.382mg/L TN:-0.1456mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20250116.2025_01_16_13_06_29.cal	1.00		2/4/2025 5:09:40 PM	1	5	NPOC	5.544	-4.492	NPOC:-4.382mg/L TN:-0.1456mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 4:54:24 PM	1	1	TN	0.02220	-0.1441	NPOC:-4.382mg/L TN:-0.1456mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 4:58:11 PM	1	2	TN	0.3290	-0.1113	NPOC:-4.382mg/L TN:-0.1456mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 5:01:58 PM	1	3	TN	0.00140	-0.1463	NPOC:-4.382mg/L TN:-0.1456mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 5:05:46 PM	1	4	TN	0.4829	-0.09491	NPOC:-4.382mg/L TN:-0.1456mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250116.2025_01_16_16_51_37.cal	1.00		2/4/2025 5:09:40 PM	1	5	TN	0.000	-0.1464	NPOC:-4.382mg/L TN:-0.1456mg/L	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250204.2025_02_04_17_09_40.cal		1.00		2/4/2025 5:15:31 PM	1	1	TN	0.7577	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250204.2025_02_04_17_09_40.cal		1.00		2/4/2025 5:19:18 PM	1	2	TN	0.4146	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250204.2025_02_04_17_09_40.cal		1.00		2/4/2025 5:23:05 PM	1	3	TN	0.3260	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250204.2025_02_04_17_09_40.cal		1.00		2/4/2025 5:26:51 PM	1	4	TN	0.2352	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20250204.2025_02_04_17_09_40.cal		1.00		2/4/2025 5:35:25 PM	2	1	TN	0.000	0.2500	 	1	50	
