[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	4/29/2025 5:10:34 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:21:19 AM	1	1	NPOC	2.278	0.3848	NPOC:0.3938mg/L TN:0.1515mg/L	0	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:25:29 AM	1	2	NPOC	2.764	0.4756	NPOC:0.3938mg/L TN:0.1515mg/L	1	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:29:18 AM	1	3	NPOC	2.411	0.4096	NPOC:0.3938mg/L TN:0.1515mg/L	0	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:33:07 AM	1	4	NPOC	2.727	0.4687	NPOC:0.3938mg/L TN:0.1515mg/L	1	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:37:00 AM	1	5	NPOC	2.290	0.3870	NPOC:0.3938mg/L TN:0.1515mg/L	0	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:21:19 AM	1	1	TN	1.271	0.1759	NPOC:0.3938mg/L TN:0.1515mg/L	0	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:25:29 AM	1	2	TN	0.3771	0.06854	NPOC:0.3938mg/L TN:0.1515mg/L	1	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:29:18 AM	1	3	TN	1.019	0.1456	NPOC:0.3938mg/L TN:0.1515mg/L	0	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:33:07 AM	1	4	TN	0.9136	0.1330	NPOC:0.3938mg/L TN:0.1515mg/L	0	50	
Unknown	NPOC/TN	CondBlank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:37:00 AM	1	5	TN	0.6277	0.09864	NPOC:0.3938mg/L TN:0.1515mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:44:41 AM	1	1	NPOC	2.376	0.4031	NPOC:0.4223mg/L TN:0.05649mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:48:30 AM	1	2	NPOC	2.486	0.4237	NPOC:0.4223mg/L TN:0.05649mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 11:52:18 AM	1	3	NPOC	2.574	0.4401	NPOC:0.4223mg/L TN:0.05649mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:44:41 AM	1	1	TN	0.8866	0.1297	NPOC:0.4223mg/L TN:0.05649mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:48:30 AM	1	2	TN	0.1222	0.03792	NPOC:0.4223mg/L TN:0.05649mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:52:18 AM	1	3	TN	0.5402	0.08813	NPOC:0.4223mg/L TN:0.05649mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 11:58:55 AM	1	4	TN	2.320	0.3019	NPOC:0.4223mg/L TN:0.05649mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:02:40 PM	1	5	TN	0.1681	0.04343	NPOC:0.4223mg/L TN:0.05649mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:12:33 PM	1	1	NPOC	5.869	1.055	NPOC:1.187mg/L TN:0.8454mg/L	1	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:18:06 PM	1	2	NPOC	6.709	1.212	NPOC:1.187mg/L TN:0.8454mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:23:11 PM	1	3	NPOC	6.454	1.165	NPOC:1.187mg/L TN:0.8454mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:28:31 PM	1	4	NPOC	6.555	1.184	NPOC:1.187mg/L TN:0.8454mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:12:33 PM	1	1	TN	7.170	0.8844	NPOC:1.187mg/L TN:0.8454mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:18:06 PM	1	2	TN	8.104	0.9966	NPOC:1.187mg/L TN:0.8454mg/L	1	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:23:11 PM	1	3	TN	6.404	0.7924	NPOC:1.187mg/L TN:0.8454mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:28:31 PM	1	4	TN	6.961	0.8593	NPOC:1.187mg/L TN:0.8454mg/L	0	50	
Unknown	NPOC/TN	1ppmCN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:34:52 PM	1	5	TN	0.1181	0.03743	NPOC:1.187mg/L TN:0.8454mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:42:13 PM	1	1	NPOC	2.422	0.4117	NPOC:0.4238mg/L TN:0.04998mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:46:01 PM	1	2	NPOC	2.537	0.4332	NPOC:0.4238mg/L TN:0.04998mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 12:49:50 PM	1	3	NPOC	2.502	0.4266	NPOC:0.4238mg/L TN:0.04998mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:42:13 PM	1	1	TN	2.087	0.2739	NPOC:0.4238mg/L TN:0.04998mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:46:01 PM	1	2	TN	0.6678	0.1035	NPOC:0.4238mg/L TN:0.04998mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:49:50 PM	1	3	TN	0.000	0.02324	NPOC:0.4238mg/L TN:0.04998mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:56:12 PM	1	4	TN	0.000	0.02324	NPOC:0.4238mg/L TN:0.04998mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 12:59:57 PM	1	5	TN	0.8589	0.1264	NPOC:0.4238mg/L TN:0.04998mg/L	1	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:10:30 PM	1	1	NPOC	257.9	48.12	NPOC:48.41mg/L TN:1.993mg/L	0	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:15:58 PM	1	2	NPOC	261.7	48.83	NPOC:48.41mg/L TN:1.993mg/L	0	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:21:31 PM	1	3	NPOC	258.7	48.27	NPOC:48.41mg/L TN:1.993mg/L	0	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:10:30 PM	1	1	TN	16.06	1.952	NPOC:48.41mg/L TN:1.993mg/L	0	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:15:58 PM	1	2	TN	16.30	1.981	NPOC:48.41mg/L TN:1.993mg/L	0	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:21:31 PM	1	3	TN	16.84	2.046	NPOC:48.41mg/L TN:1.993mg/L	0	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:27:52 PM	1	4	TN	0.04480	0.02862	NPOC:48.41mg/L TN:1.993mg/L	1	50	
Unknown	NPOC/TN	50ppmC_2ppmN_Check	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:31:37 PM	1	5	TN	0.2152	0.04909	NPOC:48.41mg/L TN:1.993mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:38:52 PM	1	1	NPOC	3.016	0.5226	NPOC:0.4909mg/L TN:0.1279mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:42:46 PM	1	2	NPOC	2.553	0.4362	NPOC:0.4909mg/L TN:0.1279mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:46:39 PM	1	3	NPOC	2.970	0.5140	NPOC:0.4909mg/L TN:0.1279mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:50:28 PM	1	4	NPOC	1.941	0.3219	NPOC:0.4909mg/L TN:0.1279mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal	1.00		9/9/2024 1:54:20 PM	1	5	NPOC	2.427	0.4126	NPOC:0.4909mg/L TN:0.1279mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:38:52 PM	1	1	TN	1.182	0.1652	NPOC:0.4909mg/L TN:0.1279mg/L	1	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:42:46 PM	1	2	TN	0.9520	0.1376	NPOC:0.4909mg/L TN:0.1279mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:46:39 PM	1	3	TN	0.8125	0.1208	NPOC:0.4909mg/L TN:0.1279mg/L	0	50	
Unknown	NPOC/TN	Blank	Untitled	C:\TOC-L\Methods\GCE_NPOC_TN_20240818_9ml_2.met	C:\TOC-L\CalCurves\BGC_TN3_20240909.2024_09_09_18_11_40.cal	1.00		9/9/2024 1:50:28 PM	1	4	TN	0.8495	0.1253	NPOC:0.4909mg/L TN:0.1279mg/L	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:02:01 PM	1	1	NPOC	1.612	0.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:05:49 PM	1	2	NPOC	1.676	0.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:09:38 PM	1	3	NPOC	2.411	0.000	 	1	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:13:26 PM	1	4	NPOC	2.844	0.000	 	1	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:17:14 PM	1	5	NPOC	1.866	0.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:26:40 PM	2	1	NPOC	3.576	0.5000	 	1	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:30:35 PM	2	2	NPOC	4.439	0.5000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:34:27 PM	2	3	NPOC	4.589	0.5000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:38:15 PM	2	4	NPOC	4.564	0.5000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:47:14 PM	3	1	NPOC	6.054	1.000	 	1	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:51:15 PM	3	2	NPOC	6.468	1.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:55:12 PM	3	3	NPOC	6.550	1.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 2:59:09 PM	3	4	NPOC	6.530	1.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:09:05 PM	4	1	NPOC	25.58	5.000	 	1	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:13:29 PM	4	2	NPOC	26.42	5.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:17:53 PM	4	3	NPOC	27.17	5.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:22:15 PM	4	4	NPOC	26.54	5.000	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:31:55 PM	5	1	NPOC	48.83	10.00	 	1	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:36:37 PM	5	2	NPOC	51.21	10.00	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:41:12 PM	5	3	NPOC	50.29	10.00	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:45:46 PM	5	4	NPOC	51.31	10.00	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 3:56:35 PM	6	1	NPOC	130.4	25.00	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 4:01:29 PM	6	2	NPOC	130.2	25.00	 	0	50	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240909.2024_09_09_13_54_21.cal		1.00		9/9/2024 4:06:26 PM	6	3	NPOC	133.2	25.00	 	0	50	
